Epoch,Loss,Value
0,recon_loss,6738.322593688965
0,kl_loss,28.759789630770683
0,kl_loss_0,2.513721194351092
0,kl_loss_1,2.6895305272191763
0,kl_loss_2,2.476145824883133
0,kl_loss_3,3.069503199774772
0,kl_loss_4,3.0482222409918904
0,kl_loss_5,2.8058471363037825
0,kl_loss_6,3.8314646370708942
0,kl_loss_7,2.4608146576210856
0,kl_loss_8,3.3523608883842826
0,kl_loss_9,2.512179395183921
0,loss,6778.910606384277
1,recon_loss,6661.69181702629
1,kl_loss,20.275877150278244
1,kl_loss_0,1.8578684159687586
1,kl_loss_1,2.0607834070447892
1,kl_loss_2,1.7396919235350594
1,kl_loss_3,1.8823046722109356
1,kl_loss_4,2.3432675997416177
1,kl_loss_5,1.917273375723097
1,kl_loss_6,2.4804688824547663
1,kl_loss_7,1.8839329954177615
1,kl_loss_8,2.287116675149827
1,kl_loss_9,1.8231693052110218
1,loss,6756.976446242559
2,recon_loss,6636.399057539683
2,kl_loss,17.542399921114484
2,kl_loss_0,1.579936943356953
2,kl_loss_1,1.7924462348695784
2,kl_loss_2,1.3522138311749412
2,kl_loss_3,1.5513392459778559
2,kl_loss_4,2.211124442872547
2,kl_loss_5,1.628170123175969
2,kl_loss_6,2.3381261825561523
2,kl_loss_7,1.5726302975700015
2,kl_loss_8,1.9549118034423343
2,kl_loss_9,1.5615008142259386
2,loss,6774.419084821428
3,recon_loss,6627.931625366211
3,kl_loss,16.09811706840992
3,kl_loss_0,1.467579111456871
3,kl_loss_1,1.6800132729113102
3,kl_loss_2,1.172668194398284
3,kl_loss_3,1.3593712523579597
3,kl_loss_4,2.1040067933499813
3,kl_loss_5,1.4857633523643017
3,kl_loss_6,2.3985762633383274
3,kl_loss_7,1.417755687609315
3,kl_loss_8,1.5844972766935825
3,kl_loss_9,1.42788577824831
3,loss,6788.211227416992
4,recon_loss,6652.898135230655
4,kl_loss,15.892661730448404
4,kl_loss_0,1.473800606197781
4,kl_loss_1,1.6828892647273956
4,kl_loss_2,1.165113778341384
4,kl_loss_3,1.2801593693475875
4,kl_loss_4,1.9576247249330794
4,kl_loss_5,1.488198238705832
4,kl_loss_6,2.521018637551202
4,kl_loss_7,1.4062793349462843
4,kl_loss_8,1.508458069392613
4,kl_loss_9,1.4091197006286136
4,loss,6811.824769035218
5,recon_loss,6627.5878673735115
5,kl_loss,15.896276519412087
5,kl_loss_0,1.5088986669267928
5,kl_loss_1,1.6967589382141355
5,kl_loss_2,1.1584805590765817
5,kl_loss_3,1.252874007300725
5,kl_loss_4,1.8156491972151256
5,kl_loss_5,1.4982943572695293
5,kl_loss_6,2.65051635863289
5,kl_loss_7,1.4092202565026661
5,kl_loss_8,1.5032512479358249
5,kl_loss_9,1.4023329227689714
5,loss,6786.550641741072
6,recon_loss,6629.002426147461
