Epoch,Loss,Value
0,recon_loss,7115.468856811523
0,kl_loss,27.332683205604553
0,kl_loss_0,2.6250166797544807
0,kl_loss_1,2.8275126488879323
0,kl_loss_2,2.8609069576486945
0,kl_loss_3,2.305008773226291
0,kl_loss_4,2.742152084130794
0,kl_loss_5,2.61741135828197
0,kl_loss_6,3.047735708532855
0,kl_loss_7,2.671683444874361
0,kl_loss_8,2.7425347161479294
0,kl_loss_9,2.8927207021042705
0,loss,7143.536590576172
0,tc_loss,1.6346562677063048
0,discrim_loss,0.4515504133887589
1,recon_loss,6665.443389892578
1,kl_loss,30.068690538406372
1,kl_loss_0,2.9348432794213295
1,kl_loss_1,3.1061446964740753
1,kl_loss_2,2.984009549021721
1,kl_loss_3,2.720716431736946
1,kl_loss_4,3.0353889390826225
1,kl_loss_5,2.9069267213344574
1,kl_loss_6,3.455926299095154
1,kl_loss_7,2.9714896082878113
1,kl_loss_8,2.913452923297882
1,kl_loss_9,3.039791949093342
1,loss,6697.181396484375
1,tc_loss,1.1153361350297928
1,discrim_loss,0.47912305034697056
2,recon_loss,6669.9580235635085
2,kl_loss,29.36171556288196
2,kl_loss_0,2.8866229134221233
2,kl_loss_1,2.9414930881992465
2,kl_loss_2,2.877670472668063
2,kl_loss_3,2.69091106999305
2,kl_loss_4,2.9659579569293606
2,kl_loss_5,2.8240400668113463
2,kl_loss_6,3.438059737605433
2,kl_loss_7,2.9798350795622794
2,kl_loss_8,2.801471610223093
2,kl_loss_9,2.9556536136134977
2,loss,6701.746204007057
2,tc_loss,0.9586328748733767
2,discrim_loss,0.5019960586101778
3,recon_loss,6664.220474243164
3,kl_loss,29.19249927997589
3,kl_loss_0,2.8983184173703194
3,kl_loss_1,2.952790319919586
3,kl_loss_2,2.821126751601696
3,kl_loss_3,2.67281161993742
3,kl_loss_4,2.9436211213469505
3,kl_loss_5,2.7529845908284187
3,kl_loss_6,3.498190075159073
3,kl_loss_7,2.9884006530046463
3,kl_loss_8,2.775935284793377
3,kl_loss_9,2.8883204981684685
3,loss,6695.863128662109
3,tc_loss,0.6948854476213455
3,discrim_loss,0.5486280154436827
4,recon_loss,6670.968597412109
4,kl_loss,29.018693268299103
4,kl_loss_0,2.8668311461806297
4,kl_loss_1,2.917457692325115
4,kl_loss_2,2.822045713663101
4,kl_loss_3,2.6281170696020126
4,kl_loss_4,2.896918684244156
4,kl_loss_5,2.71698035299778
4,kl_loss_6,3.615920603275299
4,kl_loss_7,2.9851737171411514
4,kl_loss_8,2.712493658065796
4,kl_loss_9,2.8567550480365753
4,loss,6702.68962097168
4,tc_loss,0.5943675097078085
4,discrim_loss,0.5737856030464172
5,recon_loss,6598.460512222782
5,kl_loss,29.079381758166896
5,kl_loss_0,2.899704925475582
5,kl_loss_1,2.9129078234395673
5,kl_loss_2,2.7966211765043196
5,kl_loss_3,2.577261217178837
5,kl_loss_4,2.910264253616333
5,kl_loss_5,2.7061163225481586
5,kl_loss_6,3.7059275411790416
5,kl_loss_7,2.957643278183476
5,kl_loss_8,2.7128359656180105
5,kl_loss_9,2.900099339023713
5,loss,6631.011766003025
5,tc_loss,0.6272237560441417
5,discrim_loss,0.5672836419074766
6,recon_loss,6621.066452026367
6,kl_loss,29.07537740468979
6,kl_loss_0,2.876017741858959
6,kl_loss_1,2.8958842903375626
6,kl_loss_2,2.8063057512044907
6,kl_loss_3,2.5695887580513954
6,kl_loss_4,2.9516851231455803
6,kl_loss_5,2.712525814771652
6,kl_loss_6,3.767061486840248
6,kl_loss_7,2.9536041989922523
6,kl_loss_8,2.689827613532543
6,kl_loss_9,2.85287669301033
6,loss,6653.809661865234
6,tc_loss,0.5772976893931627
6,discrim_loss,0.5797269195318222
7,recon_loss,6611.250534057617
7,kl_loss,28.901812374591827
7,kl_loss_0,2.8990829661488533
7,kl_loss_1,2.8942360430955887
7,kl_loss_2,2.751601904630661
7,kl_loss_3,2.5253695622086525
7,kl_loss_4,2.8968337029218674
7,kl_loss_5,2.6198068484663963
7,kl_loss_6,3.8091814294457436
7,kl_loss_7,2.9583064168691635
7,kl_loss_8,2.689347855746746
7,kl_loss_9,2.8580456599593163
7,loss,6643.642318725586
7,tc_loss,0.5453071687370539
7,discrim_loss,0.5839546825736761
8,recon_loss,6649.958984375
8,kl_loss,28.700403398083104
8,kl_loss_0,2.8797760778857815
8,kl_loss_1,2.8532898579874346
8,kl_loss_2,2.758961469896378
8,kl_loss_3,2.531459500712733
8,kl_loss_4,2.870877588948896
8,kl_loss_5,2.602450724570982
8,kl_loss_6,3.837141321551415
8,kl_loss_7,2.911281124238045
8,kl_loss_8,2.6670209284751647
8,kl_loss_9,2.7881447192161315
8,loss,6681.803521925403
8,tc_loss,0.4912689871365024
8,discrim_loss,0.5978690385818481
9,recon_loss,6599.0537109375
9,kl_loss,28.821734607219696
9,kl_loss_0,2.8756403997540474
9,kl_loss_1,2.8610228076577187
9,kl_loss_2,2.775247722864151
9,kl_loss_3,2.5434775203466415
9,kl_loss_4,2.9306829422712326
9,kl_loss_5,2.6107346415519714
9,kl_loss_6,3.8818933963775635
9,kl_loss_7,2.9130146577954292
9,kl_loss_8,2.634318895637989
9,kl_loss_9,2.7957016602158546
9,loss,6630.80419921875
9,tc_loss,0.4576186812482774
9,discrim_loss,0.5907755959779024
10,recon_loss,6580.257766723633
10,kl_loss,28.801689207553864
10,kl_loss_0,2.9037858098745346
10,kl_loss_1,2.836697794497013
10,kl_loss_2,2.7715264186263084
10,kl_loss_3,2.5363333374261856
10,kl_loss_4,2.9017341285943985
10,kl_loss_5,2.5898901969194412
10,kl_loss_6,3.8974703177809715
10,kl_loss_7,2.8994618207216263
10,kl_loss_8,2.6246593445539474
10,kl_loss_9,2.8401296734809875
10,loss,6612.325729370117
10,tc_loss,0.5103561012074351
10,discrim_loss,0.5938475914299488
11,recon_loss,6579.202872983871
11,kl_loss,28.686230013447425
11,kl_loss_0,2.8289232792392855
11,kl_loss_1,2.8228712620273715
11,kl_loss_2,2.7499594842233965
11,kl_loss_3,2.4807107294759443
11,kl_loss_4,2.8947185624030327
11,kl_loss_5,2.617976350169028
11,kl_loss_6,3.931415580934094
11,kl_loss_7,2.92110542328127
11,kl_loss_8,2.633299466102354
11,kl_loss_9,2.8052499063553347
11,loss,6610.986926663307
11,tc_loss,0.4840373219020905
11,discrim_loss,0.6006225712837712
12,recon_loss,6633.180725097656
12,kl_loss,28.648374617099762
12,kl_loss_0,2.863688960671425
12,kl_loss_1,2.802086278796196
12,kl_loss_2,2.74413625895977
12,kl_loss_3,2.486901581287384
12,kl_loss_4,2.914872355759144
12,kl_loss_5,2.597562111914158
12,kl_loss_6,3.885302022099495
12,kl_loss_7,2.908143252134323
12,kl_loss_8,2.6369309574365616
12,kl_loss_9,2.8087508901953697
12,loss,6664.590881347656
12,tc_loss,0.43153673876076937
12,discrim_loss,0.6039935387670994
13,recon_loss,6563.3477783203125
13,kl_loss,28.663803279399872
13,kl_loss_0,2.877440169453621
13,kl_loss_1,2.811277709901333
13,kl_loss_2,2.728603169322014
13,kl_loss_3,2.4996038526296616
13,kl_loss_4,2.8920847699046135
13,kl_loss_5,2.595792442560196
13,kl_loss_6,3.9190679863095284
13,kl_loss_7,2.9013987854123116
13,kl_loss_8,2.6450122371315956
13,kl_loss_9,2.7935220524668694
13,loss,6595.137420654297
13,tc_loss,0.48842271976172924
13,discrim_loss,0.5961164440959692
14,recon_loss,6598.665306829637
14,kl_loss,28.588432065902218
14,kl_loss_0,2.8632980315916
14,kl_loss_1,2.802849608082925
14,kl_loss_2,2.744932028555101
14,kl_loss_3,2.4730781816667124
14,kl_loss_4,2.8845148701821604
14,kl_loss_5,2.5965651696728123
14,kl_loss_6,3.937402040727677
14,kl_loss_7,2.897408300830472
14,kl_loss_8,2.6242482816019366
14,kl_loss_9,2.7641355914454304
14,loss,6630.117408014113
14,tc_loss,0.4474447230177541
14,discrim_loss,0.5987574208167291
15,recon_loss,6615.133407592773
15,kl_loss,28.742738723754883
15,kl_loss_0,2.898322284221649
15,kl_loss_1,2.814329043030739
15,kl_loss_2,2.771444894373417
15,kl_loss_3,2.4958208948373795
15,kl_loss_4,2.9113279581069946
15,kl_loss_5,2.610130086541176
15,kl_loss_6,3.8857302516698837
15,kl_loss_7,2.9236828610301018
15,kl_loss_8,2.633990466594696
15,kl_loss_9,2.797959767282009
15,loss,6646.96337890625
15,tc_loss,0.48237860668450594
15,discrim_loss,0.6064037140458822
16,recon_loss,6573.762664794922
16,kl_loss,28.802186906337738
16,kl_loss_0,2.8906418085098267
16,kl_loss_1,2.830849103629589
16,kl_loss_2,2.759835235774517
16,kl_loss_3,2.4893705248832703
16,kl_loss_4,2.915767587721348
16,kl_loss_5,2.597060553729534
16,kl_loss_6,3.955740600824356
16,kl_loss_7,2.8974926471710205
16,kl_loss_8,2.634048119187355
16,kl_loss_9,2.8313805982470512
16,loss,6605.51496887207
16,tc_loss,0.4609619239345193
16,discrim_loss,0.6057974249124527
17,recon_loss,6600.588457661291
17,kl_loss,28.458160831082253
17,kl_loss_0,2.8636896148804696
17,kl_loss_1,2.8070861985606532
17,kl_loss_2,2.719652306648993
17,kl_loss_3,2.496344035671603
17,kl_loss_4,2.8603607531516784
17,kl_loss_5,2.5576753770151446
17,kl_loss_6,3.9186169870438112
17,kl_loss_7,2.848476025366014
17,kl_loss_8,2.601034833538917
17,kl_loss_9,2.7852247068958897
17,loss,6631.7285313760085
17,tc_loss,0.4190524984751978
17,discrim_loss,0.6054374844797196
18,recon_loss,6549.960739135742
18,kl_loss,28.652549982070923
18,kl_loss_0,2.870649702847004
18,kl_loss_1,2.8027886897325516
18,kl_loss_2,2.7310251221060753
18,kl_loss_3,2.485832341015339
18,kl_loss_4,2.908967174589634
18,kl_loss_5,2.5828061401844025
18,kl_loss_6,4.016292609274387
